Source	Target	edgesize
bn_ASV_000054	bp_ASV_000156	0
bn_ASV_000054	en_ASV_00102	0
bn_ASV_000054	en_ASV_01163	0
bn_ASV_000054	ep_ASV_00158	0
bn_ASV_000056	bn_ASV_000015	0
bn_ASV_000056	bn_ASV_000058	0
bn_ASV_000056	bn_ASV_000064	0
bn_ASV_000056	bn_ASV_000178	0
bn_ASV_000056	bn_ASV_000208	0
bn_ASV_000056	bn_ASV_000469	0
bn_ASV_000056	bp_ASV_000015	0
bn_ASV_000056	en_ASV_00129	0
bn_ASV_000057	bn_ASV_000245	0
bn_ASV_000057	bp_ASV_000062	0
bn_ASV_000058	bn_ASV_000416	0
bn_ASV_000059	bn_ASV_000001	1
bn_ASV_000059	bn_ASV_000007	0
bn_ASV_000059	bn_ASV_000017	0
bn_ASV_000059	bn_ASV_000026	0
bn_ASV_000059	bn_ASV_000036	0
bn_ASV_000059	bn_ASV_000037	0
bn_ASV_000059	bn_ASV_000072	0
bn_ASV_000059	bn_ASV_000073	0
bn_ASV_000059	bn_ASV_000078	0
bn_ASV_000059	bn_ASV_000088	0
bn_ASV_000059	bn_ASV_000089	0
bn_ASV_000059	bn_ASV_000102	0
bn_ASV_000059	bn_ASV_000104	0
bn_ASV_000059	bn_ASV_000107	0
bn_ASV_000059	bn_ASV_000125	0
bn_ASV_000059	bn_ASV_000129	0
bn_ASV_000059	bn_ASV_000133	0
bn_ASV_000059	bn_ASV_000151	0
bn_ASV_000059	bn_ASV_000155	0
bn_ASV_000059	bn_ASV_000184	0
bn_ASV_000059	bn_ASV_000193	0
bn_ASV_000059	bn_ASV_000197	0
bn_ASV_000059	bn_ASV_000210	0
bn_ASV_000059	bn_ASV_000213	0
bn_ASV_000059	bn_ASV_000226	0
bn_ASV_000059	bn_ASV_000230	0
bn_ASV_000059	bn_ASV_000232	0
bn_ASV_000059	bn_ASV_000239	0
bn_ASV_000059	bn_ASV_000244	0
bn_ASV_000059	bn_ASV_000271	0
bn_ASV_000059	bn_ASV_000280	0
bn_ASV_000059	bn_ASV_000290	0
bn_ASV_000059	bn_ASV_000302	0
bn_ASV_000059	bn_ASV_000308	0
bn_ASV_000059	bn_ASV_000311	0
bn_ASV_000059	bn_ASV_000331	0
bn_ASV_000059	bn_ASV_000333	0
bn_ASV_000059	bn_ASV_000348	0
bn_ASV_000059	bn_ASV_000361	0
bn_ASV_000059	bn_ASV_000398	0
bn_ASV_000059	bn_ASV_000411	0
bn_ASV_000059	bn_ASV_000431	0
bn_ASV_000059	bn_ASV_000445	0
bn_ASV_000059	bn_ASV_000457	0
bn_ASV_000059	bn_ASV_000474	0
bn_ASV_000059	bn_ASV_000484	0
bn_ASV_000059	bn_ASV_000511	0
bn_ASV_000059	bn_ASV_000528	0
bn_ASV_000059	bp_ASV_000017	0
bn_ASV_000059	bp_ASV_000039	0
bn_ASV_000059	bp_ASV_000059	0
bn_ASV_000059	bp_ASV_000088	0
bn_ASV_000059	bp_ASV_000089	0
bn_ASV_000059	bp_ASV_000102	0
bn_ASV_000059	bp_ASV_000124	0
bn_ASV_000059	bp_ASV_000125	0
bn_ASV_000059	bp_ASV_000132	0
bn_ASV_000059	bp_ASV_000170	0
bn_ASV_000059	bp_ASV_000213	0
bn_ASV_000059	bp_ASV_000230	0
bn_ASV_000059	bp_ASV_000271	0
bn_ASV_000059	bp_ASV_000304	0
bn_ASV_000059	bp_ASV_000308	0
bn_ASV_000059	bp_ASV_000348	0
bn_ASV_000059	bp_ASV_000367	0
bn_ASV_000059	bp_ASV_000398	0
bn_ASV_000059	en_ASV_00016	0
bn_ASV_000059	en_ASV_00053	0
bn_ASV_000059	en_ASV_00092	0
bn_ASV_000059	en_ASV_00112	0
bn_ASV_000059	en_ASV_00366	0
bn_ASV_000059	en_ASV_00406	0
bn_ASV_000059	en_ASV_00472	0
bn_ASV_000059	en_ASV_00547	0
bn_ASV_000059	en_ASV_00570	0
bn_ASV_000059	en_ASV_00583	0
bn_ASV_000059	en_ASV_00636	0
bn_ASV_000059	en_ASV_00683	0
bn_ASV_000059	en_ASV_00715	0
bn_ASV_000059	en_ASV_00879	0
bn_ASV_000059	en_ASV_00954	0
bn_ASV_000059	en_ASV_00983	0
bn_ASV_000059	en_ASV_01063	0
bn_ASV_000059	en_ASV_01121	0
bn_ASV_000059	en_ASV_01180	0
bn_ASV_000059	ep_ASV_00018	0
bn_ASV_000059	ep_ASV_00029	0
bn_ASV_000059	ep_ASV_00032	0
bn_ASV_000059	ep_ASV_00037	0
bn_ASV_000059	ep_ASV_00070	0
bn_ASV_000059	ep_ASV_00081	0
bn_ASV_000059	ep_ASV_00084	0
bn_ASV_000059	ep_ASV_00127	0
bn_ASV_000059	ep_ASV_00246	0
bn_ASV_000059	ep_ASV_00350	0
bn_ASV_000060	bn_ASV_000009	1
bn_ASV_000060	bn_ASV_000098	1
bn_ASV_000060	en_ASV_00016	1
bn_ASV_000060	en_ASV_00206	1
bn_ASV_000060	en_ASV_00504	1
bn_ASV_000060	ep_ASV_00032	1
bn_ASV_000062	bn_ASV_000025	1
bn_ASV_000062	bn_ASV_000054	0
bn_ASV_000062	bn_ASV_000079	1
bn_ASV_000062	bn_ASV_000097	0
bn_ASV_000062	bn_ASV_000134	0
bn_ASV_000062	bn_ASV_000156	0
bn_ASV_000062	bn_ASV_000214	0
bn_ASV_000062	bn_ASV_000217	0
bn_ASV_000062	bn_ASV_000245	0
bn_ASV_000062	bn_ASV_000269	0
bn_ASV_000062	bn_ASV_000281	0
bn_ASV_000062	bn_ASV_000322	0
bn_ASV_000062	bn_ASV_000329	0
bn_ASV_000062	bn_ASV_000575	0
bn_ASV_000062	bp_ASV_000127	0
bn_ASV_000062	bp_ASV_000163	0
bn_ASV_000062	bp_ASV_000214	0
bn_ASV_000062	bp_ASV_000219	0
bn_ASV_000062	en_ASV_00207	0
bn_ASV_000062	en_ASV_00355	0
bn_ASV_000062	en_ASV_00498	0
bn_ASV_000062	ep_ASV_00008	0
bn_ASV_000064	bp_ASV_000156	0
bn_ASV_000067	bn_ASV_000037	0
bn_ASV_000067	bn_ASV_000039	0
bn_ASV_000067	bn_ASV_000073	0
bn_ASV_000067	bn_ASV_000080	0
bn_ASV_000067	bn_ASV_000088	0
bn_ASV_000067	bn_ASV_000102	0
bn_ASV_000067	bn_ASV_000107	0
bn_ASV_000067	bn_ASV_000170	0
bn_ASV_000067	bn_ASV_000176	1
bn_ASV_000067	bn_ASV_000179	0
bn_ASV_000067	bn_ASV_000193	0
bn_ASV_000067	bn_ASV_000213	0
bn_ASV_000067	bn_ASV_000221	0
bn_ASV_000067	bn_ASV_000226	0
bn_ASV_000067	bn_ASV_000230	0
bn_ASV_000067	bn_ASV_000232	0
bn_ASV_000067	bn_ASV_000244	0
bn_ASV_000067	bn_ASV_000252	0
bn_ASV_000067	bn_ASV_000257	0
bn_ASV_000067	bn_ASV_000262	0
bn_ASV_000067	bn_ASV_000265	0
bn_ASV_000067	bn_ASV_000271	0
bn_ASV_000067	bn_ASV_000280	0
bn_ASV_000067	bn_ASV_000289	0
bn_ASV_000067	bn_ASV_000290	0
bn_ASV_000067	bn_ASV_000294	0
bn_ASV_000067	bn_ASV_000298	0
bn_ASV_000067	bn_ASV_000306	0
bn_ASV_000067	bn_ASV_000311	0
bn_ASV_000067	bn_ASV_000314	0
bn_ASV_000067	bn_ASV_000320	0
bn_ASV_000067	bn_ASV_000331	0
bn_ASV_000067	bn_ASV_000348	0
bn_ASV_000067	bn_ASV_000361	0
bn_ASV_000067	bn_ASV_000378	0
bn_ASV_000067	bn_ASV_000380	0
bn_ASV_000067	bn_ASV_000406	0
bn_ASV_000067	bn_ASV_000409	0
bn_ASV_000067	bn_ASV_000425	0
bn_ASV_000067	bn_ASV_000474	0
bn_ASV_000067	bn_ASV_000511	0
bn_ASV_000067	bn_ASV_000528	0
bn_ASV_000067	bn_ASV_000607	0
bn_ASV_000067	bp_ASV_000041	0
bn_ASV_000067	bp_ASV_000059	0
bn_ASV_000067	bp_ASV_000073	0
bn_ASV_000067	bp_ASV_000080	0
bn_ASV_000067	bp_ASV_000081	0
bn_ASV_000067	bp_ASV_000088	0
bn_ASV_000067	bp_ASV_000102	0
bn_ASV_000067	bp_ASV_000113	0
bn_ASV_000067	bp_ASV_000146	0
bn_ASV_000067	bp_ASV_000170	0
bn_ASV_000067	bp_ASV_000193	0
bn_ASV_000067	bp_ASV_000210	0
bn_ASV_000067	bp_ASV_000213	0
bn_ASV_000067	bp_ASV_000222	0
bn_ASV_000067	bp_ASV_000244	0
bn_ASV_000067	bp_ASV_000257	0
bn_ASV_000067	bp_ASV_000271	0
bn_ASV_000067	bp_ASV_000279	0
bn_ASV_000067	bp_ASV_000289	0
bn_ASV_000067	bp_ASV_000306	0
bn_ASV_000067	bp_ASV_000311	0
bn_ASV_000067	bp_ASV_000333	0
bn_ASV_000067	bp_ASV_000348	0
bn_ASV_000067	bp_ASV_000380	0
bn_ASV_000067	bp_ASV_000406	0
bn_ASV_000067	bp_ASV_000415	0
bn_ASV_000067	bp_ASV_000511	0
bn_ASV_000067	en_ASV_00016	0
bn_ASV_000067	en_ASV_00053	0
bn_ASV_000067	en_ASV_00092	0
bn_ASV_000067	en_ASV_00103	0
bn_ASV_000067	en_ASV_00206	0
bn_ASV_000067	en_ASV_00397	0
bn_ASV_000067	en_ASV_00402	0
bn_ASV_000067	en_ASV_00428	0
bn_ASV_000067	en_ASV_00472	0
bn_ASV_000067	en_ASV_00504	0
bn_ASV_000067	en_ASV_00547	0
bn_ASV_000067	en_ASV_00570	0
bn_ASV_000067	en_ASV_00618	0
bn_ASV_000067	en_ASV_00636	0
bn_ASV_000067	en_ASV_00643	0
bn_ASV_000067	en_ASV_00683	0
bn_ASV_000067	en_ASV_00715	0
bn_ASV_000067	en_ASV_00751	0
bn_ASV_000067	en_ASV_00766	0
bn_ASV_000067	en_ASV_00848	0
bn_ASV_000067	en_ASV_00879	0
bn_ASV_000067	en_ASV_00954	0
bn_ASV_000067	en_ASV_00969	0
bn_ASV_000067	en_ASV_00983	0
bn_ASV_000067	en_ASV_01056	0
bn_ASV_000067	en_ASV_01061	0
bn_ASV_000067	en_ASV_01063	0
bn_ASV_000067	en_ASV_01073	0
bn_ASV_000067	en_ASV_01138	0
bn_ASV_000067	en_ASV_01161	0
bn_ASV_000067	en_ASV_01180	0
bn_ASV_000067	en_ASV_01194	0
bn_ASV_000067	en_ASV_01364	0
bn_ASV_000067	ep_ASV_00004	0
bn_ASV_000067	ep_ASV_00018	0
bn_ASV_000067	ep_ASV_00029	0
bn_ASV_000067	ep_ASV_00037	0
bn_ASV_000067	ep_ASV_00044	0
bn_ASV_000067	ep_ASV_00070	0
bn_ASV_000067	ep_ASV_00084	0
bn_ASV_000067	ep_ASV_00127	0
bn_ASV_000067	ep_ASV_00213	0
bn_ASV_000067	ep_ASV_00215	0
bn_ASV_000067	ep_ASV_00216	0
bn_ASV_000067	ep_ASV_00222	0
bn_ASV_000067	ep_ASV_00246	0
bn_ASV_000067	ep_ASV_00264	0
bn_ASV_000067	ep_ASV_00317	0
bn_ASV_000067	ep_ASV_00350	0
bn_ASV_000067	ep_ASV_00480	0
bn_ASV_000067	ep_ASV_00552	0
bn_ASV_000069	bn_ASV_000245	0
bn_ASV_000069	bp_ASV_000062	0
bn_ASV_000069	bp_ASV_000219	0
bn_ASV_000069	en_ASV_00059	0
bn_ASV_000069	en_ASV_00074	0
bn_ASV_000070	bn_ASV_000015	0
bn_ASV_000070	bn_ASV_000020	1
bn_ASV_000070	bn_ASV_000033	0
bn_ASV_000070	bn_ASV_000036	0
bn_ASV_000070	bn_ASV_000038	0
bn_ASV_000070	bn_ASV_000056	0
bn_ASV_000070	bn_ASV_000075	0
bn_ASV_000070	bp_ASV_000070	0
bn_ASV_000070	en_ASV_00129	0
bn_ASV_000072	bn_ASV_000078	0
bn_ASV_000072	bn_ASV_000203	0
bn_ASV_000072	bn_ASV_000239	0
bn_ASV_000072	bn_ASV_000326	0
bn_ASV_000072	en_ASV_00112	0
bn_ASV_000073	bn_ASV_000026	0
bn_ASV_000073	bn_ASV_000078	0
bn_ASV_000073	bn_ASV_000088	0
bn_ASV_000073	bn_ASV_000089	0
bn_ASV_000073	bn_ASV_000102	0
bn_ASV_000073	bn_ASV_000104	0
bn_ASV_000073	bn_ASV_000107	0
bn_ASV_000073	bn_ASV_000133	0
bn_ASV_000073	bn_ASV_000179	0
bn_ASV_000073	bn_ASV_000184	0
bn_ASV_000073	bn_ASV_000193	0
bn_ASV_000073	bn_ASV_000197	0
bn_ASV_000073	bn_ASV_000213	0
bn_ASV_000073	bn_ASV_000226	0
bn_ASV_000073	bn_ASV_000230	0
bn_ASV_000073	bn_ASV_000244	0
bn_ASV_000073	bn_ASV_000252	0
bn_ASV_000073	bn_ASV_000257	0
bn_ASV_000073	bn_ASV_000280	0
bn_ASV_000073	bn_ASV_000298	0
bn_ASV_000073	bn_ASV_000302	0
bn_ASV_000073	bn_ASV_000308	0
bn_ASV_000073	bn_ASV_000331	0
bn_ASV_000073	bn_ASV_000333	0
bn_ASV_000073	bn_ASV_000361	0
bn_ASV_000073	bn_ASV_000398	0
bn_ASV_000073	bn_ASV_000406	0
bn_ASV_000073	bn_ASV_000411	0
bn_ASV_000073	bn_ASV_000425	0
bn_ASV_000073	bn_ASV_000457	0
bn_ASV_000073	bn_ASV_000474	0
bn_ASV_000073	bn_ASV_000476	0
bn_ASV_000073	bn_ASV_000511	0
bn_ASV_000073	bn_ASV_000528	0
bn_ASV_000073	bn_ASV_000607	0
bn_ASV_000073	bp_ASV_000059	0
bn_ASV_000073	bp_ASV_000080	0
bn_ASV_000073	bp_ASV_000088	0
bn_ASV_000073	bp_ASV_000089	0
bn_ASV_000073	bp_ASV_000102	0
bn_ASV_000073	bp_ASV_000113	0
bn_ASV_000073	bp_ASV_000125	0
bn_ASV_000073	bp_ASV_000146	0
bn_ASV_000073	bp_ASV_000213	0
bn_ASV_000073	bp_ASV_000222	0
bn_ASV_000073	bp_ASV_000244	0
bn_ASV_000073	bp_ASV_000257	0
bn_ASV_000073	bp_ASV_000271	0
bn_ASV_000073	bp_ASV_000279	0
bn_ASV_000073	bp_ASV_000302	0
bn_ASV_000073	bp_ASV_000306	0
bn_ASV_000073	bp_ASV_000311	0
bn_ASV_000073	bp_ASV_000319	0
bn_ASV_000073	bp_ASV_000333	0
bn_ASV_000073	bp_ASV_000348	0
bn_ASV_000073	bp_ASV_000367	0
bn_ASV_000073	bp_ASV_000398	0
bn_ASV_000073	bp_ASV_000402	0
bn_ASV_000073	bp_ASV_000406	0
bn_ASV_000073	bp_ASV_000415	0
bn_ASV_000073	bp_ASV_000457	0
bn_ASV_000073	bp_ASV_000599	0
bn_ASV_000073	en_ASV_00016	0
bn_ASV_000073	en_ASV_00053	0
bn_ASV_000073	en_ASV_00092	0
bn_ASV_000073	en_ASV_00112	0
bn_ASV_000073	en_ASV_00206	0
bn_ASV_000073	en_ASV_00366	0
bn_ASV_000073	en_ASV_00406	0
bn_ASV_000073	en_ASV_00472	0
bn_ASV_000073	en_ASV_00504	0
bn_ASV_000073	en_ASV_00547	0
bn_ASV_000073	en_ASV_00570	0
bn_ASV_000073	en_ASV_00583	0
bn_ASV_000073	en_ASV_00636	0
bn_ASV_000073	en_ASV_00683	0
bn_ASV_000073	en_ASV_00804	0
bn_ASV_000073	en_ASV_00879	0
bn_ASV_000073	en_ASV_00954	0
bn_ASV_000073	en_ASV_00969	0
bn_ASV_000073	en_ASV_00983	0
bn_ASV_000073	en_ASV_01061	0
bn_ASV_000073	en_ASV_01063	0
bn_ASV_000073	en_ASV_01073	0
bn_ASV_000073	en_ASV_01138	0
bn_ASV_000073	en_ASV_01194	0
bn_ASV_000073	ep_ASV_00018	0
bn_ASV_000073	ep_ASV_00029	0
bn_ASV_000073	ep_ASV_00037	0
bn_ASV_000073	ep_ASV_00044	0
bn_ASV_000073	ep_ASV_00070	0
bn_ASV_000073	ep_ASV_00127	0
bn_ASV_000073	ep_ASV_00213	0
bn_ASV_000073	ep_ASV_00216	0
bn_ASV_000073	ep_ASV_00246	0
bn_ASV_000073	ep_ASV_00264	0
bn_ASV_000073	ep_ASV_00350	0
bn_ASV_000073	ep_ASV_00480	0
bn_ASV_000073	ep_ASV_00552	0
bn_ASV_000075	bp_ASV_000075	0
bn_ASV_000075	en_ASV_00372	0
bn_ASV_000075	en_ASV_00384	0
bn_ASV_000075	en_ASV_00632	0
bn_ASV_000077	bn_ASV_000064	0
bn_ASV_000077	bp_ASV_000156	0
bn_ASV_000078	bn_ASV_000133	0
bn_ASV_000078	bn_ASV_000184	0
bn_ASV_000078	bn_ASV_000193	0
bn_ASV_000078	bn_ASV_000244	0
bn_ASV_000078	bn_ASV_000302	0
bn_ASV_000078	bn_ASV_000333	0
bn_ASV_000078	bp_ASV_000017	0
bn_ASV_000078	bp_ASV_000036	0
bn_ASV_000078	en_ASV_00112	0
bn_ASV_000078	en_ASV_00583	0
bn_ASV_000078	ep_ASV_00032	0
bn_ASV_000079	bp_ASV_000062	1
bn_ASV_000079	en_ASV_00097	1
bn_ASV_000079	en_ASV_00530	1
bn_ASV_000079	en_ASV_00686	1
bn_ASV_000079	ep_ASV_00423	1
bn_ASV_000080	bn_ASV_000007	0
bn_ASV_000080	bn_ASV_000026	0
bn_ASV_000080	bn_ASV_000037	0
bn_ASV_000080	bn_ASV_000059	0
bn_ASV_000080	bn_ASV_000073	0
bn_ASV_000080	bn_ASV_000088	0
bn_ASV_000080	bn_ASV_000092	0
bn_ASV_000080	bn_ASV_000102	0
bn_ASV_000080	bn_ASV_000107	0
bn_ASV_000080	bn_ASV_000115	0
bn_ASV_000080	bn_ASV_000125	0
bn_ASV_000080	bn_ASV_000133	0
bn_ASV_000080	bn_ASV_000146	0
bn_ASV_000080	bn_ASV_000155	0
bn_ASV_000080	bn_ASV_000170	0
bn_ASV_000080	bn_ASV_000184	0
bn_ASV_000080	bn_ASV_000193	0
bn_ASV_000080	bn_ASV_000197	0
bn_ASV_000080	bn_ASV_000210	0
bn_ASV_000080	bn_ASV_000213	0
bn_ASV_000080	bn_ASV_000226	0
bn_ASV_000080	bn_ASV_000230	0
bn_ASV_000080	bn_ASV_000232	0
bn_ASV_000080	bn_ASV_000240	0
bn_ASV_000080	bn_ASV_000244	0
bn_ASV_000080	bn_ASV_000252	0
bn_ASV_000080	bn_ASV_000257	0
bn_ASV_000080	bn_ASV_000262	0
bn_ASV_000080	bn_ASV_000271	0
bn_ASV_000080	bn_ASV_000289	0
bn_ASV_000080	bn_ASV_000290	0
bn_ASV_000080	bn_ASV_000294	0
bn_ASV_000080	bn_ASV_000306	0
bn_ASV_000080	bn_ASV_000308	0
bn_ASV_000080	bn_ASV_000311	0
bn_ASV_000080	bn_ASV_000331	0
bn_ASV_000080	bn_ASV_000333	0
bn_ASV_000080	bn_ASV_000348	0
bn_ASV_000080	bn_ASV_000361	0
bn_ASV_000080	bn_ASV_000378	0
bn_ASV_000080	bn_ASV_000380	0
bn_ASV_000080	bn_ASV_000398	0
bn_ASV_000080	bn_ASV_000406	0
bn_ASV_000080	bn_ASV_000426	0
bn_ASV_000080	bn_ASV_000457	0
bn_ASV_000080	bn_ASV_000474	0
bn_ASV_000080	bn_ASV_000511	0
bn_ASV_000080	bp_ASV_000041	0
bn_ASV_000080	bp_ASV_000080	0
bn_ASV_000080	bp_ASV_000081	0
bn_ASV_000080	bp_ASV_000088	0
bn_ASV_000080	bp_ASV_000102	0
bn_ASV_000080	bp_ASV_000170	0
bn_ASV_000080	bp_ASV_000193	0
bn_ASV_000080	bp_ASV_000213	0
bn_ASV_000080	bp_ASV_000244	0
bn_ASV_000080	bp_ASV_000311	0
bn_ASV_000080	en_ASV_00053	0
bn_ASV_000080	en_ASV_00092	0
bn_ASV_000080	en_ASV_00197	0
bn_ASV_000080	en_ASV_00472	0
bn_ASV_000080	en_ASV_00547	0
bn_ASV_000080	en_ASV_00570	0
bn_ASV_000080	en_ASV_00636	0
bn_ASV_000080	en_ASV_00683	0
bn_ASV_000080	en_ASV_00715	0
bn_ASV_000080	en_ASV_01063	0
bn_ASV_000080	en_ASV_01180	0
bn_ASV_000080	ep_ASV_00018	0
bn_ASV_000080	ep_ASV_00029	0
bn_ASV_000083	bp_ASV_000070	0
bn_ASV_000087	bn_ASV_000001	1
bn_ASV_000087	bn_ASV_000012	1
bn_ASV_000087	bn_ASV_000020	1
bn_ASV_000087	bn_ASV_000025	1
bn_ASV_000087	bn_ASV_000032	1
bn_ASV_000087	bn_ASV_000036	1
bn_ASV_000087	bn_ASV_000038	1
bn_ASV_000087	bn_ASV_000078	1
bn_ASV_000087	bn_ASV_000079	1
bn_ASV_000087	bn_ASV_000124	1
bn_ASV_000087	bn_ASV_000245	1
bn_ASV_000087	bp_ASV_000001	1
bn_ASV_000087	bp_ASV_000087	1
bn_ASV_000087	bp_ASV_000116	1
bn_ASV_000087	en_ASV_00161	1
bn_ASV_000088	bn_ASV_000078	0
bn_ASV_000088	bn_ASV_000193	0
bn_ASV_000088	bn_ASV_000244	0
bn_ASV_000088	bn_ASV_000252	0
bn_ASV_000088	bp_ASV_000026	0
bn_ASV_000088	bp_ASV_000080	0
bn_ASV_000088	bp_ASV_000088	0
bn_ASV_000088	bp_ASV_000102	0
bn_ASV_000088	bp_ASV_000146	0
bn_ASV_000088	bp_ASV_000213	0
bn_ASV_000088	bp_ASV_000230	0
bn_ASV_000088	bp_ASV_000244	0
bn_ASV_000088	bp_ASV_000311	0
bn_ASV_000088	en_ASV_00206	0
bn_ASV_000088	en_ASV_00504	0
bn_ASV_000088	en_ASV_00547	0
bn_ASV_000088	en_ASV_00583	0
bn_ASV_000088	en_ASV_00636	0
bn_ASV_000088	en_ASV_00983	0
bn_ASV_000088	en_ASV_01063	0
bn_ASV_000088	ep_ASV_00018	0
bn_ASV_000088	ep_ASV_00037	0
bn_ASV_000089	bn_ASV_000001	1
bn_ASV_000089	bn_ASV_000078	0
bn_ASV_000089	bn_ASV_000088	0
bn_ASV_000089	bn_ASV_000193	0
bn_ASV_000089	bn_ASV_000213	0
bn_ASV_000089	bn_ASV_000230	0
bn_ASV_000089	bn_ASV_000331	0
bn_ASV_000089	bn_ASV_000333	0
bn_ASV_000089	bn_ASV_000398	0
bn_ASV_000089	bn_ASV_000411	0
bn_ASV_000089	bp_ASV_000017	0
bn_ASV_000089	bp_ASV_000036	0
bn_ASV_000089	bp_ASV_000089	0
bn_ASV_000089	en_ASV_00016	0
bn_ASV_000089	en_ASV_00112	0
bn_ASV_000089	ep_ASV_00350	0
bn_ASV_000091	bn_ASV_000007	0
bn_ASV_000091	bn_ASV_000008	0
bn_ASV_000091	bn_ASV_000010	0
bn_ASV_000091	bn_ASV_000026	0
bn_ASV_000091	bn_ASV_000037	0
bn_ASV_000091	bn_ASV_000073	0
bn_ASV_000091	bn_ASV_000080	0
bn_ASV_000091	bn_ASV_000092	0
bn_ASV_000091	bn_ASV_000102	0
bn_ASV_000091	bn_ASV_000115	0
bn_ASV_000091	bn_ASV_000125	0
bn_ASV_000091	bn_ASV_000133	0
bn_ASV_000091	bn_ASV_000146	0
bn_ASV_000091	bn_ASV_000155	0
bn_ASV_000091	bn_ASV_000184	0
bn_ASV_000091	bn_ASV_000193	0
bn_ASV_000091	bn_ASV_000210	0
bn_ASV_000091	bn_ASV_000221	0
bn_ASV_000091	bn_ASV_000222	0
bn_ASV_000091	bn_ASV_000230	0
bn_ASV_000091	bn_ASV_000240	0
bn_ASV_000091	bn_ASV_000289	0
bn_ASV_000091	bn_ASV_000308	0
bn_ASV_000091	bn_ASV_000331	0
bn_ASV_000091	bn_ASV_000348	0
bn_ASV_000091	bn_ASV_000426	0
bn_ASV_000091	bp_ASV_000041	0
bn_ASV_000091	bp_ASV_000073	0
bn_ASV_000091	bp_ASV_000080	0
bn_ASV_000091	bp_ASV_000102	0
bn_ASV_000091	bp_ASV_000289	0
bn_ASV_000091	en_ASV_00247	0
bn_ASV_000091	en_ASV_00402	0
bn_ASV_000091	en_ASV_00472	0
bn_ASV_000091	en_ASV_00547	0
bn_ASV_000091	en_ASV_00570	0
bn_ASV_000091	en_ASV_00636	0
bn_ASV_000091	en_ASV_00683	0
bn_ASV_000091	en_ASV_01234	0
bn_ASV_000091	ep_ASV_00037	0
bn_ASV_000092	bn_ASV_000007	0
bn_ASV_000092	bn_ASV_000026	0
bn_ASV_000092	bn_ASV_000037	0
bn_ASV_000092	bn_ASV_000039	0
bn_ASV_000092	bn_ASV_000059	0
bn_ASV_000092	bn_ASV_000073	0
bn_ASV_000092	bn_ASV_000078	0
bn_ASV_000092	bn_ASV_000088	0
bn_ASV_000092	bn_ASV_000089	0
bn_ASV_000092	bn_ASV_000102	0
bn_ASV_000092	bn_ASV_000107	0
bn_ASV_000092	bn_ASV_000115	0
bn_ASV_000092	bn_ASV_000125	0
bn_ASV_000092	bn_ASV_000133	0
bn_ASV_000092	bn_ASV_000146	0
bn_ASV_000092	bn_ASV_000151	0
bn_ASV_000092	bn_ASV_000155	0
bn_ASV_000092	bn_ASV_000170	0
bn_ASV_000092	bn_ASV_000184	0
bn_ASV_000092	bn_ASV_000193	0
bn_ASV_000092	bn_ASV_000210	0
bn_ASV_000092	bn_ASV_000213	0
bn_ASV_000092	bn_ASV_000226	0
bn_ASV_000092	bn_ASV_000230	0
bn_ASV_000092	bn_ASV_000232	0
bn_ASV_000092	bn_ASV_000240	0
bn_ASV_000092	bn_ASV_000244	0
bn_ASV_000092	bn_ASV_000262	0
bn_ASV_000092	bn_ASV_000289	0
bn_ASV_000092	bn_ASV_000308	0
bn_ASV_000092	bn_ASV_000331	0
bn_ASV_000092	bn_ASV_000348	0
bn_ASV_000092	bn_ASV_000361	0
bn_ASV_000092	bn_ASV_000406	0
bn_ASV_000092	bn_ASV_000426	0
bn_ASV_000092	bn_ASV_000511	0
bn_ASV_000092	bp_ASV_000039	0
bn_ASV_000092	bp_ASV_000041	0
bn_ASV_000092	bp_ASV_000059	0
bn_ASV_000092	bp_ASV_000080	0
bn_ASV_000092	bp_ASV_000088	0
bn_ASV_000092	bp_ASV_000102	0
bn_ASV_000092	bp_ASV_000193	0
bn_ASV_000092	bp_ASV_000210	0
bn_ASV_000092	bp_ASV_000230	0
bn_ASV_000092	bp_ASV_000284	0
bn_ASV_000092	en_ASV_00016	0
bn_ASV_000092	en_ASV_00053	0
bn_ASV_000092	en_ASV_00092	0
bn_ASV_000092	en_ASV_00472	0
bn_ASV_000092	en_ASV_00547	0
bn_ASV_000092	en_ASV_00570	0
bn_ASV_000092	en_ASV_00636	0
bn_ASV_000092	en_ASV_00683	0
bn_ASV_000092	en_ASV_00715	0
bn_ASV_000092	en_ASV_00983	0
bn_ASV_000092	en_ASV_01063	0
bn_ASV_000092	ep_ASV_00018	0
bn_ASV_000092	ep_ASV_00029	0
bn_ASV_000092	ep_ASV_00037	0
bn_ASV_000092	ep_ASV_00127	0
bn_ASV_000095	bn_ASV_000010	0
bn_ASV_000096	bn_ASV_000001	1
bn_ASV_000096	bn_ASV_000010	0
bn_ASV_000096	bn_ASV_000052	0
bn_ASV_000096	bn_ASV_000054	0
bn_ASV_000096	bn_ASV_000062	0
bn_ASV_000096	bn_ASV_000079	1
bn_ASV_000096	bn_ASV_000095	0
bn_ASV_000096	bn_ASV_000097	0
bn_ASV_000096	bn_ASV_000134	0
bn_ASV_000096	bn_ASV_000156	0
bn_ASV_000096	bp_ASV_000001	1
bn_ASV_000096	en_ASV_00628	0
bn_ASV_000096	en_ASV_01163	0
bn_ASV_000097	bn_ASV_000028	0
bn_ASV_000097	bn_ASV_000054	0
bn_ASV_000097	bn_ASV_000064	0
