Source	Target	prevalence_numMonths	prevalence_fractionMonths	Month_01	Month_02	Month_03	Month_04	Month_05	Month_06	Month_07	Month_08	Month_09	Month_10	Month_11	Month_12
en_ASV_01180	en_ASV_01073	30	25	60	50	60	0	0	0	0	0	0	0	60	70
en_ASV_01180	en_ASV_01121	34	28.3333333333333	60	80	50	40	30	20	0	0	0	0	30	30
en_ASV_01180	en_ASV_01138	28	23.3333333333333	60	40	30	10	0	0	0	0	0	0	50	90
en_ASV_01180	en_ASV_01194	31	25.8333333333333	60	70	70	0	0	0	0	0	0	0	40	70
en_ASV_01180	ep_ASV_00018	39	32.5	80	80	40	20	20	10	0	0	0	0	60	80
en_ASV_01180	ep_ASV_00029	37	30.8333333333333	70	80	50	20	10	0	0	0	0	0	50	90
en_ASV_01180	ep_ASV_00070	36	30	80	80	50	10	0	0	0	0	0	0	60	80
en_ASV_01180	ep_ASV_00127	37	30.8333333333333	80	80	50	20	0	0	0	0	0	0	60	80
en_ASV_01180	ep_ASV_00215	40	33.3333333333333	70	70	50	30	20	10	0	0	0	0	60	90
en_ASV_01180	ep_ASV_00246	31	25.8333333333333	80	60	40	0	0	0	0	0	0	0	40	90
en_ASV_01180	ep_ASV_00301	31	25.8333333333333	80	70	50	20	0	10	0	0	0	0	30	50
en_ASV_01180	ep_ASV_00401	31	25.8333333333333	70	70	30	20	10	10	0	0	0	0	40	60
en_ASV_01180	ep_ASV_00460	35	29.1666666666667	60	70	60	20	20	0	0	0	0	0	50	70
en_ASV_01187	en_ASV_00417	57	47.5	40	40	40	60	60	40	40	40	60	60	50	40
en_ASV_01194	bp_ASV_000222	29	24.1666666666667	60	60	50	0	0	0	0	0	0	10	30	80
en_ASV_01194	bp_ASV_000257	25	20.8333333333333	60	60	10	0	0	0	0	0	0	10	50	60
en_ASV_01194	bp_ASV_000271	27	22.5	50	80	40	0	0	0	0	0	0	0	40	60
en_ASV_01194	bp_ASV_000306	26	21.6666666666667	60	70	40	0	0	0	0	0	0	0	30	60
en_ASV_01194	bp_ASV_000367	28	23.3333333333333	60	80	70	0	0	0	0	0	0	0	20	50
en_ASV_01194	en_ASV_00406	28	23.3333333333333	60	80	60	0	0	0	0	0	0	0	40	40
en_ASV_01194	en_ASV_00848	29	24.1666666666667	60	50	30	0	0	0	0	0	0	20	50	80
en_ASV_01194	en_ASV_01161	28	23.3333333333333	40	60	40	0	0	0	0	0	0	30	50	60
en_ASV_01222	bn_ASV_000037	47	39.1666666666667	70	70	80	20	0	0	10	0	0	50	80	90
en_ASV_01222	bn_ASV_000067	46	38.3333333333333	70	60	80	30	0	0	0	0	0	40	90	90
en_ASV_01222	bn_ASV_000080	43	35.8333333333333	60	50	70	20	0	0	10	0	0	50	80	90
en_ASV_01222	bn_ASV_000088	49	40.8333333333333	70	70	80	20	0	0	10	0	0	60	90	90
en_ASV_01222	bn_ASV_000107	44	36.6666666666667	70	70	80	30	0	0	0	0	0	20	80	90
en_ASV_01222	bn_ASV_000113	38	31.6666666666667	60	50	40	0	0	0	0	0	0	50	90	90
en_ASV_01222	bn_ASV_000135	36	30	60	70	60	0	0	0	0	0	0	0	80	90
en_ASV_01222	bn_ASV_000170	37	30.8333333333333	60	70	80	0	0	0	0	0	0	0	70	90
en_ASV_01222	bn_ASV_000193	41	34.1666666666667	70	70	80	20	0	0	0	0	0	0	80	90
en_ASV_01222	bn_ASV_000213	39	32.5	60	60	60	30	0	0	0	0	0	0	90	90
en_ASV_01222	bn_ASV_000221	45	37.5	60	60	60	10	0	0	20	0	0	60	90	90
en_ASV_01222	bn_ASV_000222	35	29.1666666666667	60	60	70	0	0	0	0	0	0	20	50	90
en_ASV_01222	bn_ASV_000226	34	28.3333333333333	60	60	80	0	0	0	0	0	0	0	60	80
en_ASV_01222	bn_ASV_000232	36	30	60	60	70	10	0	0	0	0	0	0	70	90
en_ASV_01222	bn_ASV_000244	41	34.1666666666667	70	70	80	0	0	0	0	0	0	40	70	80
en_ASV_01222	bn_ASV_000252	39	32.5	70	50	80	0	0	0	0	0	0	30	70	90
en_ASV_01222	bn_ASV_000262	36	30	40	60	30	20	0	0	0	0	0	60	70	80
en_ASV_01222	bn_ASV_000271	38	31.6666666666667	70	60	80	20	0	0	0	0	0	0	70	80
en_ASV_01222	bn_ASV_000294	31	25.8333333333333	60	40	50	0	0	0	0	0	0	0	70	90
en_ASV_01222	bn_ASV_000306	32	26.6666666666667	60	60	80	0	0	0	0	0	0	0	40	80
en_ASV_01222	bn_ASV_000308	35	29.1666666666667	60	50	80	10	0	0	0	0	0	10	50	90
en_ASV_01222	bn_ASV_000314	38	31.6666666666667	60	70	80	20	0	0	0	0	0	0	70	80
en_ASV_01222	bn_ASV_000333	34	28.3333333333333	50	70	70	10	0	0	0	0	0	10	70	60
en_ASV_01222	bn_ASV_000415	32	26.6666666666667	60	60	70	0	0	0	0	0	0	0	40	90
en_ASV_01222	bn_ASV_000510	28	23.3333333333333	70	60	80	10	0	0	0	0	0	0	0	60
en_ASV_01222	bn_ASV_000511	33	27.5	50	50	50	0	0	0	0	0	0	10	80	90
en_ASV_01222	bn_ASV_000540	35	29.1666666666667	70	70	70	30	0	0	0	0	0	0	50	60
en_ASV_01222	bn_ASV_000615	31	25.8333333333333	50	20	20	0	0	0	10	0	0	40	80	90
en_ASV_01222	bp_ASV_000073	43	35.8333333333333	70	70	70	20	0	0	0	0	0	30	80	90
en_ASV_01222	bp_ASV_000102	44	36.6666666666667	70	70	70	30	0	0	0	0	0	40	80	80
en_ASV_01222	bp_ASV_000113	38	31.6666666666667	70	60	40	0	0	0	0	0	0	40	80	90
en_ASV_01222	bp_ASV_000146	49	40.8333333333333	70	70	80	20	0	10	20	0	0	60	80	80
en_ASV_01222	bp_ASV_000193	41	34.1666666666667	70	70	70	20	0	0	0	0	0	20	70	90
en_ASV_01222	bp_ASV_000213	38	31.6666666666667	70	70	70	10	0	0	0	0	0	0	80	80
en_ASV_01222	bp_ASV_000311	40	33.3333333333333	60	70	50	10	0	0	0	0	0	50	70	90
en_ASV_01222	en_ASV_00016	39	32.5	70	70	80	30	0	0	0	0	0	0	80	60
en_ASV_01222	en_ASV_00092	41	34.1666666666667	70	70	80	30	0	0	0	0	0	10	70	80
en_ASV_01222	en_ASV_00096	45	37.5	70	70	60	30	0	0	0	0	0	50	90	80
en_ASV_01222	en_ASV_00109	47	39.1666666666667	70	70	80	30	0	0	0	0	0	40	90	90
en_ASV_01222	en_ASV_00119	41	34.1666666666667	70	70	80	20	0	0	0	0	0	10	70	90
en_ASV_01222	en_ASV_00140	39	32.5	70	70	80	30	0	0	0	0	0	0	60	80
en_ASV_01222	en_ASV_00168	50	41.6666666666667	70	70	80	10	0	10	20	0	0	60	90	90
en_ASV_01222	en_ASV_00206	46	38.3333333333333	70	70	80	30	0	10	0	0	0	40	90	70
en_ASV_01222	en_ASV_00351	34	28.3333333333333	50	60	40	30	0	0	0	0	0	50	60	50
en_ASV_01222	en_ASV_00397	44	36.6666666666667	60	60	70	20	0	10	0	0	0	60	80	80
en_ASV_01222	en_ASV_00504	39	32.5	70	70	50	30	0	0	0	0	0	30	60	80
en_ASV_01222	en_ASV_00512	42	35	60	50	80	10	0	0	0	0	0	60	80	80
en_ASV_01222	en_ASV_00547	45	37.5	70	70	80	10	0	0	0	0	0	40	90	90
en_ASV_01222	en_ASV_00570	39	32.5	70	60	70	0	0	0	0	0	0	30	70	90
en_ASV_01222	en_ASV_00636	41	34.1666666666667	70	70	80	0	0	0	0	0	0	40	70	80
en_ASV_01222	en_ASV_00683	39	32.5	70	60	70	0	0	0	0	0	0	30	70	90
en_ASV_01222	en_ASV_00696	42	35	70	70	80	30	0	0	0	0	0	30	60	80
en_ASV_01222	en_ASV_00715	38	31.6666666666667	70	60	80	30	0	0	0	0	0	20	60	60
en_ASV_01222	en_ASV_00727	42	35	70	70	80	0	0	0	0	0	0	40	80	80
en_ASV_01222	en_ASV_00751	40	33.3333333333333	50	70	60	20	0	0	20	0	0	50	60	70
en_ASV_01222	en_ASV_00766	40	33.3333333333333	70	70	80	30	0	0	10	0	0	0	80	60
en_ASV_01222	en_ASV_00954	31	25.8333333333333	70	50	80	10	0	0	0	0	0	0	40	60
en_ASV_01222	en_ASV_00983	40	33.3333333333333	70	70	80	0	0	0	0	0	0	20	80	80
en_ASV_01222	en_ASV_01047	42	35	70	60	70	30	0	10	20	0	0	50	50	60
en_ASV_01222	en_ASV_01073	33	27.5	50	40	80	0	0	0	0	0	0	30	60	70
en_ASV_01222	en_ASV_01161	34	28.3333333333333	50	50	40	0	0	0	0	0	0	50	80	70
en_ASV_01234	bn_ASV_000026	53	44.1666666666667	90	70	80	40	30	40	0	0	0	10	80	90
en_ASV_01234	bn_ASV_000037	54	45	90	70	80	40	40	30	0	0	0	10	80	100
en_ASV_01234	bn_ASV_000039	49	40.8333333333333	90	70	80	30	30	10	0	0	0	0	90	90
en_ASV_01234	bn_ASV_000059	51	42.5	90	70	70	30	30	40	0	0	0	0	80	100
en_ASV_01234	bn_ASV_000067	43	35.8333333333333	80	60	80	20	0	0	0	0	0	10	90	90
en_ASV_01234	bn_ASV_000073	47	39.1666666666667	90	70	80	20	20	0	0	0	0	0	90	100
en_ASV_01234	bn_ASV_000078	52	43.3333333333333	90	70	80	30	40	40	0	0	0	0	80	90
en_ASV_01234	bn_ASV_000080	48	40	90	60	70	20	20	40	0	0	0	10	80	90
en_ASV_01234	bn_ASV_000088	53	44.1666666666667	90	70	80	40	20	30	0	0	0	10	90	100
en_ASV_01234	bn_ASV_000089	49	40.8333333333333	80	70	80	30	30	40	0	0	0	10	80	70
en_ASV_01234	bn_ASV_000092	53	44.1666666666667	90	70	70	40	30	40	0	0	0	10	80	100
en_ASV_01234	bn_ASV_000102	51	42.5	80	60	80	30	20	40	0	0	0	10	90	100
en_ASV_01234	bn_ASV_000107	47	39.1666666666667	90	70	80	20	30	0	0	0	0	0	80	100
en_ASV_01234	bn_ASV_000125	52	43.3333333333333	90	70	80	40	30	40	0	0	0	10	70	90
en_ASV_01234	bn_ASV_000133	48	40	90	70	70	40	20	20	0	0	0	10	80	80
en_ASV_01234	bn_ASV_000146	47	39.1666666666667	80	60	50	20	30	40	0	0	0	10	90	90
en_ASV_01234	bn_ASV_000170	40	33.3333333333333	90	70	80	0	0	0	0	0	0	0	70	90
en_ASV_01234	bn_ASV_000176	31	25.8333333333333	80	60	0	0	0	0	0	0	0	0	70	100
en_ASV_01234	bn_ASV_000184	48	40	90	70	60	30	10	40	0	0	0	10	80	90
en_ASV_01234	bn_ASV_000193	44	36.6666666666667	90	70	80	30	0	0	0	0	0	0	80	90
en_ASV_01234	bn_ASV_000197	38	31.6666666666667	90	70	70	20	40	0	0	0	0	10	20	60
en_ASV_01234	bn_ASV_000210	43	35.8333333333333	80	60	80	30	20	0	0	0	0	0	70	90
en_ASV_01234	bn_ASV_000213	42	35	90	70	60	10	0	0	0	0	0	0	90	100
en_ASV_01234	bn_ASV_000221	48	40	90	70	60	20	20	20	0	0	0	10	90	100
en_ASV_01234	bn_ASV_000226	41	34.1666666666667	90	70	80	0	0	0	0	0	0	0	70	100
en_ASV_01234	bn_ASV_000230	44	36.6666666666667	90	70	80	30	10	0	0	0	0	0	70	90
en_ASV_01234	bn_ASV_000232	40	33.3333333333333	80	60	70	30	0	0	0	0	0	0	70	90
en_ASV_01234	bn_ASV_000240	47	39.1666666666667	80	60	70	40	30	30	0	0	0	10	70	80
en_ASV_01234	bn_ASV_000257	34	28.3333333333333	90	40	20	0	0	0	0	0	0	10	80	100
en_ASV_01234	bn_ASV_000271	39	32.5	90	60	80	10	0	0	0	0	0	0	70	80
en_ASV_01234	bn_ASV_000290	35	29.1666666666667	80	60	70	0	0	0	0	0	0	0	50	90
en_ASV_01234	bn_ASV_000294	33	27.5	70	50	50	0	0	0	0	0	0	0	70	90
en_ASV_01234	bn_ASV_000298	32	26.6666666666667	80	30	40	0	0	0	0	0	0	0	80	90
en_ASV_01234	bn_ASV_000302	35	29.1666666666667	90	70	70	10	0	0	0	0	0	0	30	80
en_ASV_01234	bn_ASV_000306	36	30	90	60	80	0	0	0	0	0	0	0	50	80
en_ASV_01234	bn_ASV_000308	42	35	90	60	80	30	0	30	0	0	0	0	50	80
en_ASV_01234	bn_ASV_000311	34	28.3333333333333	80	50	40	0	0	0	0	0	0	0	70	100
en_ASV_01234	bn_ASV_000314	42	35	90	70	80	20	0	0	0	0	0	0	70	90
en_ASV_01234	bn_ASV_000320	34	28.3333333333333	90	50	40	20	0	0	0	0	0	0	60	80
en_ASV_01234	bn_ASV_000331	43	35.8333333333333	90	60	70	0	0	30	0	0	0	10	80	90
en_ASV_01234	bn_ASV_000348	44	36.6666666666667	90	60	60	20	10	40	0	0	0	0	70	90
en_ASV_01234	bn_ASV_000361	38	31.6666666666667	80	70	50	20	0	0	0	0	0	0	70	90
en_ASV_01234	bn_ASV_000378	39	32.5	90	60	80	0	0	0	0	0	0	0	70	90
en_ASV_01234	bn_ASV_000398	36	30	80	60	70	30	0	0	0	0	0	0	40	80
en_ASV_01234	bn_ASV_000406	34	28.3333333333333	70	40	30	0	20	0	0	0	0	10	80	90
en_ASV_01234	bn_ASV_000409	29	24.1666666666667	60	10	30	0	0	0	0	0	0	0	90	100
en_ASV_01234	bn_ASV_000457	33	27.5	90	60	80	0	0	0	0	0	0	0	30	70
en_ASV_01234	bn_ASV_000474	38	31.6666666666667	80	50	40	20	20	0	0	0	0	10	70	90
en_ASV_01234	bn_ASV_000511	38	31.6666666666667	80	60	50	0	10	10	0	0	0	0	80	90
en_ASV_01234	bn_ASV_000528	33	27.5	90	50	50	10	0	0	0	0	0	0	30	100
en_ASV_01234	bp_ASV_000039	48	40	90	70	70	40	20	10	0	0	0	0	80	100
en_ASV_01234	bp_ASV_000059	48	40	90	70	80	30	20	0	0	0	0	10	80	100
en_ASV_01234	bp_ASV_000073	46	38.3333333333333	90	70	70	40	0	0	0	0	0	10	80	100
en_ASV_01234	bp_ASV_000088	44	36.6666666666667	90	70	60	40	10	0	0	0	0	10	80	80
en_ASV_01234	bp_ASV_000102	43	35.8333333333333	90	70	70	20	0	10	0	0	0	0	80	90
en_ASV_01234	bp_ASV_000113	38	31.6666666666667	90	60	40	0	0	0	0	0	0	10	80	100
en_ASV_01234	bp_ASV_000170	40	33.3333333333333	90	70	60	0	0	0	0	0	0	0	80	100
en_ASV_01234	bp_ASV_000193	41	34.1666666666667	90	70	70	0	10	0	0	0	0	0	70	100
en_ASV_01234	bp_ASV_000210	40	33.3333333333333	80	70	70	30	10	0	0	0	0	0	70	70
en_ASV_01234	bp_ASV_000213	40	33.3333333333333	90	70	70	0	0	0	0	0	0	0	80	90
en_ASV_01234	bp_ASV_000222	35	29.1666666666667	90	60	60	0	0	0	0	0	0	0	40	100
en_ASV_01234	bp_ASV_000257	31	25.8333333333333	90	50	10	0	0	0	0	0	0	0	80	80
en_ASV_01234	bp_ASV_000271	33	27.5	80	70	50	0	0	0	0	0	0	0	60	70
en_ASV_01234	bp_ASV_000279	34	28.3333333333333	80	40	50	0	0	0	0	0	0	0	80	90
en_ASV_01234	bp_ASV_000306	33	27.5	90	70	50	0	0	0	0	0	0	0	40	80
en_ASV_01234	bp_ASV_000308	38	31.6666666666667	80	70	70	20	10	0	0	0	0	0	60	70
en_ASV_01234	bp_ASV_000311	36	30	80	50	50	0	0	0	0	0	0	10	70	100
en_ASV_01234	bp_ASV_000348	35	29.1666666666667	90	50	50	10	10	0	0	0	0	0	70	70
en_ASV_01234	bp_ASV_000367	35	29.1666666666667	90	70	70	10	10	0	0	0	0	0	40	60
en_ASV_01234	bp_ASV_000398	36	30	80	60	70	30	0	0	0	0	0	0	50	70
en_ASV_01234	bp_ASV_000415	32	26.6666666666667	90	50	50	0	0	0	0	0	0	0	50	80
en_ASV_01234	en_ASV_00016	50	41.6666666666667	90	70	80	40	40	10	0	0	0	0	90	80
en_ASV_01234	en_ASV_00053	47	39.1666666666667	90	70	70	10	30	20	0	0	0	10	70	100
en_ASV_01234	en_ASV_00092	51	42.5	90	70	80	30	30	30	0	0	0	0	80	100
en_ASV_01234	en_ASV_00112	53	44.1666666666667	90	70	80	40	40	40	0	0	0	0	80	90
en_ASV_01234	en_ASV_00206	53	44.1666666666667	90	70	80	40	40	40	0	0	0	0	90	80
en_ASV_01234	en_ASV_00402	53	44.1666666666667	90	70	80	30	30	40	0	0	0	10	90	90
en_ASV_01234	en_ASV_00406	33	27.5	90	60	60	10	0	0	0	0	0	0	50	60
en_ASV_01234	en_ASV_00472	53	44.1666666666667	90	70	60	40	40	30	0	0	0	10	90	100
en_ASV_01234	en_ASV_00547	54	45	90	70	80	30	40	40	0	0	0	10	90	90
en_ASV_01234	en_ASV_00570	41	34.1666666666667	90	70	70	0	0	0	0	0	0	0	80	100
en_ASV_01234	en_ASV_00583	42	35	90	70	80	30	30	30	0	0	0	0	40	50
en_ASV_01234	en_ASV_00636	41	34.1666666666667	90	70	80	0	0	0	0	0	0	10	80	80
en_ASV_01234	en_ASV_00683	42	35	90	70	70	10	0	0	0	0	0	10	70	100
en_ASV_01234	en_ASV_00715	40	33.3333333333333	90	70	80	20	0	0	0	0	0	0	70	70
en_ASV_01234	en_ASV_00766	41	34.1666666666667	80	70	80	20	0	0	0	0	0	0	90	70
en_ASV_01234	en_ASV_00848	35	29.1666666666667	90	40	30	20	0	20	0	0	0	10	50	90
en_ASV_01234	en_ASV_00879	37	30.8333333333333	90	70	60	0	0	0	0	0	0	0	60	90
en_ASV_01234	en_ASV_00954	36	30	90	60	80	20	0	0	0	0	0	0	40	70
en_ASV_01234	en_ASV_00969	35	29.1666666666667	90	70	30	0	0	0	0	0	0	0	70	90
en_ASV_01234	en_ASV_00983	43	35.8333333333333	90	70	80	10	10	0	0	0	0	0	80	90
en_ASV_01234	en_ASV_01061	35	29.1666666666667	90	60	30	0	0	0	0	0	0	10	60	100
en_ASV_01234	en_ASV_01063	48	40	80	70	80	30	20	40	0	0	0	0	70	90
en_ASV_01234	en_ASV_01121	35	29.1666666666667	60	70	50	30	40	40	0	0	0	0	30	30
en_ASV_01234	en_ASV_01180	45	37.5	80	70	70	30	30	20	0	0	0	0	60	90
en_ASV_01234	ep_ASV_00018	44	36.6666666666667	90	70	50	30	20	10	0	0	0	0	80	90
en_ASV_01234	ep_ASV_00037	47	39.1666666666667	90	70	60	30	20	10	0	0	0	10	80	100
en_ASV_01234	ep_ASV_00070	39	32.5	90	70	60	10	0	0	0	0	0	0	70	90
en_ASV_01234	ep_ASV_00127	42	35	90	70	60	30	0	0	0	0	0	10	70	90
en_ASV_01234	ep_ASV_00401	34	28.3333333333333	80	60	40	20	10	10	0	0	0	10	50	60
en_ASV_01364	bp_ASV_000311	31	25.8333333333333	70	50	0	0	0	0	0	0	0	50	60	80
en_ASV_01364	en_ASV_00504	33	27.5	70	50	20	10	0	0	0	0	0	40	60	80
en_ASV_01364	en_ASV_01161	31	25.8333333333333	60	40	10	0	0	0	0	0	0	50	80	70
en_ASV_01364	ep_ASV_00222	29	24.1666666666667	40	30	10	10	0	0	0	0	20	50	70	60
ep_ASV_00001	bn_ASV_000017	64	53.3333333333333	100	100	90	100	60	30	0	10	10	0	50	90
ep_ASV_00001	bn_ASV_000026	72	60	100	90	80	80	50	40	20	20	40	50	70	80
ep_ASV_00001	bn_ASV_000037	66	55	100	100	90	80	40	50	0	0	0	40	70	90
ep_ASV_00001	bn_ASV_000039	61	50.8333333333333	100	100	90	80	50	20	0	0	0	0	80	90
ep_ASV_00001	bn_ASV_000059	57	47.5	90	90	80	80	40	30	0	0	10	10	60	80
ep_ASV_00001	bn_ASV_000060	53	44.1666666666667	70	80	70	70	60	30	0	0	0	20	50	80
ep_ASV_00001	bn_ASV_000078	65	54.1666666666667	90	100	90	70	60	60	0	0	0	20	70	90
ep_ASV_00001	bn_ASV_000088	74	61.6666666666667	100	100	90	80	30	40	0	30	30	70	80	90
ep_ASV_00001	bn_ASV_000102	62	51.6666666666667	100	90	90	80	20	40	0	10	0	20	80	90
ep_ASV_00001	bn_ASV_000125	65	54.1666666666667	90	100	90	70	20	40	10	20	10	50	60	90
ep_ASV_00001	bn_ASV_000184	58	48.3333333333333	90	90	70	60	20	40	20	0	10	30	70	80
ep_ASV_00001	bn_ASV_000193	48	40	100	100	80	50	0	0	0	0	0	0	70	80
ep_ASV_00001	bn_ASV_000210	49	40.8333333333333	90	80	90	50	30	0	0	0	0	0	60	90
ep_ASV_00001	bn_ASV_000230	49	40.8333333333333	90	100	90	50	20	0	0	0	0	0	60	80
ep_ASV_00001	bn_ASV_000244	50	41.6666666666667	100	100	90	10	0	0	0	10	10	40	60	80
ep_ASV_00001	bp_ASV_000017	59	49.1666666666667	100	100	80	90	40	30	0	0	20	10	50	70
ep_ASV_00001	bp_ASV_000039	63	52.5	100	100	90	90	20	30	0	0	10	10	80	100
ep_ASV_00001	bp_ASV_000059	64	53.3333333333333	100	100	90	80	30	10	0	0	10	40	80	100
ep_ASV_00001	bp_ASV_000078	65	54.1666666666667	70	100	80	80	60	40	10	0	20	50	60	80
ep_ASV_00001	bp_ASV_000080	65	54.1666666666667	90	90	70	60	40	30	0	0	40	60	80	90
ep_ASV_00001	bp_ASV_000088	64	53.3333333333333	100	100	80	70	20	10	0	10	40	50	80	80
ep_ASV_00001	bp_ASV_000102	60	50	100	100	70	50	20	20	0	0	10	60	80	90
ep_ASV_00001	bp_ASV_000124	69	57.5	100	100	80	90	50	10	0	0	30	70	80	80
ep_ASV_00001	bp_ASV_000125	77	64.1666666666667	100	100	90	80	30	50	10	30	40	70	80	90
ep_ASV_00001	bp_ASV_000146	74	61.6666666666667	100	100	80	50	60	40	20	20	40	60	80	90
ep_ASV_00001	bp_ASV_000170	46	38.3333333333333	100	100	80	0	0	0	0	0	10	0	80	90
ep_ASV_00001	bp_ASV_000193	52	43.3333333333333	100	100	90	20	10	0	0	0	10	20	70	100
ep_ASV_00001	bp_ASV_000210	55	45.8333333333333	90	100	90	70	20	20	0	0	10	10	70	70
ep_ASV_00001	bp_ASV_000213	49	40.8333333333333	100	100	90	10	0	0	0	0	10	20	80	80
ep_ASV_00001	bp_ASV_000230	57	47.5	90	100	80	70	20	20	0	0	10	30	70	80
ep_ASV_00001	bp_ASV_000239	45	37.5	40	100	80	80	40	0	0	0	10	10	60	30
ep_ASV_00001	bp_ASV_000244	46	38.3333333333333	80	90	60	10	0	0	0	0	20	40	80	80
ep_ASV_00001	bp_ASV_000304	49	40.8333333333333	90	90	80	70	10	20	0	0	10	20	50	50
ep_ASV_00001	bp_ASV_000308	49	40.8333333333333	90	100	80	40	20	10	0	0	10	10	60	70
ep_ASV_00001	bp_ASV_000311	44	36.6666666666667	90	70	50	10	0	0	0	0	20	40	70	90
ep_ASV_00001	bp_ASV_000348	44	36.6666666666667	100	70	60	30	10	10	0	0	0	30	70	60
ep_ASV_00001	bp_ASV_000398	46	38.3333333333333	90	90	90	50	0	0	0	0	10	10	50	70
ep_ASV_00001	bp_ASV_000413	52	43.3333333333333	90	100	60	50	40	20	10	0	10	10	60	70
ep_ASV_00001	en_ASV_00016	59	49.1666666666667	100	100	90	90	40	10	0	0	0	0	80	80
ep_ASV_00001	en_ASV_00053	60	50	100	100	80	40	40	20	0	0	0	60	70	90
ep_ASV_00001	en_ASV_00092	64	53.3333333333333	100	100	90	80	40	20	0	0	20	20	70	100
ep_ASV_00001	en_ASV_00096	60	50	100	100	60	40	40	40	0	0	20	60	70	70
ep_ASV_00001	en_ASV_00206	64	53.3333333333333	100	90	80	70	40	40	0	10	20	40	80	70
ep_ASV_00001	en_ASV_00366	48	40	100	100	70	70	50	0	0	0	0	0	0	90
ep_ASV_00001	en_ASV_00583	47	39.1666666666667	90	100	90	50	20	30	0	0	0	0	40	50
ep_ASV_00001	en_ASV_00636	51	42.5	100	100	80	20	10	0	0	0	10	40	70	80
ep_ASV_00001	en_ASV_00715	47	39.1666666666667	100	80	80	50	0	0	0	0	0	20	70	70
ep_ASV_00001	en_ASV_00983	50	41.6666666666667	100	90	90	20	10	0	0	10	0	20	80	80
ep_ASV_00001	ep_ASV_00002	87	72.5	100	100	90	100	60	60	30	20	60	70	80	100
ep_ASV_00001	ep_ASV_00018	58	48.3333333333333	100	100	70	70	30	10	0	0	10	20	80	90
ep_ASV_00001	ep_ASV_00029	56	46.6666666666667	90	100	80	70	20	0	0	0	10	30	60	100
ep_ASV_00001	ep_ASV_00032	61	50.8333333333333	100	100	90	80	50	20	10	0	20	20	50	70
ep_ASV_00001	ep_ASV_00037	67	55.8333333333333	100	100	80	40	20	20	0	10	50	70	80	100
ep_ASV_00001	ep_ASV_00070	46	38.3333333333333	100	100	80	10	0	0	0	0	10	0	70	90
ep_ASV_00001	ep_ASV_00084	47	39.1666666666667	100	90	60	40	10	0	0	0	10	0	70	90
ep_ASV_00001	ep_ASV_00127	55	45.8333333333333	90	90	80	40	10	0	0	10	30	40	70	90
ep_ASV_00001	ep_ASV_00215	59	49.1666666666667	90	90	60	50	40	20	0	10	20	40	70	100
ep_ASV_00001	ep_ASV_00350	44	36.6666666666667	60	90	70	60	10	0	0	0	10	10	60	70
ep_ASV_00001	ep_ASV_00460	49	40.8333333333333	60	80	70	40	30	10	10	0	10	40	60	80
ep_ASV_00002	bn_ASV_000009	92	76.6666666666667	90	90	90	80	90	90	50	20	50	90	80	100
ep_ASV_00002	bn_ASV_000017	69	57.5	100	100	90	100	80	50	0	10	10	0	60	90
ep_ASV_00002	bn_ASV_000036	81	67.5	80	100	90	90	90	90	10	0	40	80	60	80
ep_ASV_00002	bn_ASV_000037	73	60.8333333333333	100	100	90	80	60	60	10	0	0	50	80	100
ep_ASV_00002	bn_ASV_000059	60	50	90	90	80	80	60	40	0	0	10	10	60	80
ep_ASV_00002	bn_ASV_000078	73	60.8333333333333	90	100	90	70	90	80	10	0	0	30	80	90
ep_ASV_00002	bn_ASV_000088	79	65.8333333333333	100	100	90	80	40	50	10	20	30	80	90	100
ep_ASV_00002	bn_ASV_000098	52	43.3333333333333	50	70	60	50	70	60	20	0	0	30	50	60
ep_ASV_00002	bn_ASV_000102	69	57.5	100	90	90	80	30	60	10	10	0	30	90	100
ep_ASV_00002	bn_ASV_000230	52	43.3333333333333	90	100	90	50	30	0	0	0	0	0	70	90
ep_ASV_00002	bn_ASV_000379	60	50	90	80	70	50	70	50	0	0	20	40	50	80
ep_ASV_00002	bn_ASV_000475	55	45.8333333333333	30	80	90	90	70	60	0	0	0	10	40	80
ep_ASV_00002	bp_ASV_000001	81	67.5	100	60	40	60	70	100	40	30	50	90	90	80
ep_ASV_00002	bp_ASV_000017	65	54.1666666666667	100	100	80	90	50	50	10	0	20	20	60	70
ep_ASV_00002	bp_ASV_000036	85	70.8333333333333	80	100	80	80	70	90	30	10	50	100	80	80
ep_ASV_00002	bp_ASV_000039	67	55.8333333333333	100	100	90	90	30	40	10	0	10	10	90	100
ep_ASV_00002	bp_ASV_000052	69	57.5	50	60	50	30	40	100	40	30	50	90	80	70
ep_ASV_00002	bp_ASV_000059	67	55.8333333333333	100	100	90	80	40	10	10	0	10	40	90	100
ep_ASV_00002	bp_ASV_000078	74	61.6666666666667	70	100	80	80	80	70	20	0	20	80	60	80
ep_ASV_00002	bp_ASV_000080	72	60	90	90	70	60	50	40	10	0	40	90	90	90
ep_ASV_00002	bp_ASV_000081	62	51.6666666666667	90	70	70	50	60	50	10	0	30	50	60	80
ep_ASV_00002	bp_ASV_000088	70	58.3333333333333	100	100	80	70	20	20	10	10	40	70	90	90
ep_ASV_00002	bp_ASV_000102	62	51.6666666666667	100	100	70	50	20	30	0	0	10	60	90	90
