Sample	num_nodes	num_edges	edge_density	num_pos_edges	portion_pos_edges	num_neg_edges	portion_neg_edges	average_pos_association_strength	average_neg_association_strength	transitivity_global_clusering_coef	transitivity_ave_clustering_coef_mean_local	ave_path_length	diameter	mean_degree	degreecentralization	assortativity_nominal_EukProk	assortativity_nominal_Sizefraction	assortativity_degree	ave_node_betweenness	ave_edge_betweenness	betweennesscentralization	ave_closeness	closenesscentralization	closenesscentralization_disconnected_graphs	closenesscentralization_disconnected_graphs_normalized	count_nano	count_pico	count_euk	count_bac	count_en	count_ep	count_bn	count_bp	fraction_nano	fraction_pico	fraction_euk	fraction_bac	fraction_en	fraction_ep	fraction_bn	fraction_bp
BL0811	467	11998	0.110264587220042	11870	0.98933155525921	128	0.0106684447407901	0.609958602021904	-0.551139796875	0.638040542845006	0.600645157521606	2.81389225035094	8	51.3832976445396	0.288877043681245	0.101230505972599	0.266455656610967	0.27346428690747	401.21199143469	24.2257876312719	0.0522276686679937	0.000141952613303102	0.0113865660921441	193.257968797798	0.414716671239909	250	217	211	256	100	111	150	106	53.5331905781585	46.4668094218415	45.1820128479657	54.8179871520343	21.4132762312634	23.7687366167024	32.1199143468951	22.6980728051392
BL0812	406	9303	0.113154533844189	9209	0.989895732559389	94	0.0101042674406106	0.613747616570746	-0.560002585106383	0.632592315127273	0.600087116384441	2.76274728698271	7	45.8275862068966	0.281907194550873	0.130704258359708	0.252961805132472	0.224954030681518	334.470443349754	22.8776738686445	0.0533084959916083	0.000152614878848435	0.0107053357911866	168.896117757448	0.417027451252958	265	141	219	187	112	107	153	34	65.2709359605911	34.7290640394089	53.9408866995074	46.0591133004926	27.5862068965517	26.3546798029557	37.6847290640394	8.3743842364532
BL0901	432	13713	0.147299561742717	13580	0.990301174068402	133	0.00969882593159775	0.613261357805596	-0.557834789473684	0.627054828321081	0.618984963319984	2.46477997891349	7	63.4861111111111	0.337619231760763	0.0995335609370398	0.252055120859634	0.156273255902147	305.518518518518	16.1955079122001	0.0303894276166233	0.000242690167664822	0.0198818260091606	204.113910934744	0.473582159941402	258	174	152	280	81	71	177	103	59.7222222222222	40.2777777777778	35.1851851851852	64.8148148148148	18.75	16.4351851851852	40.9722222222222	23.8425925925926
BL0902	335	9562	0.170917865761015	9480	0.991424388203305	82	0.00857561179669525	0.617478637025316	-0.564623756097561	0.658687353949928	0.639705634566179	2.31082048404883	6	57.0865671641791	0.308124050406649	0.0763901464426274	0.232190143546912	0.191753233834391	202.253731343284	12.491528968835	0.033890184325552	0.000189140061465881	0.0105871135189844	160.358407960199	0.480114993892811	197	138	94	241	43	51	154	87	58.8059701492537	41.1940298507463	28.0597014925373	71.9402985074627	12.8358208955224	15.2238805970149	45.9701492537313	25.9701492537313
BL0903	335	9007	0.160997408168737	8897	0.987787276562674	110	0.0122127234373265	0.613628714060919	-0.566273354545455	0.646293821846408	0.613959611526692	2.40021399774538	8	53.7731343283582	0.309062472070784	0.0882243356579739	0.258668936970697	0.195336676240659	218.755223880597	13.9469301654269	0.0331492140842436	0.000217536138822311	0.0126247134136153	158.34815920398	0.474096285041857	173	162	110	225	42	68	131	94	51.6417910447761	48.3582089552239	32.8358208955224	67.1641791044776	12.5373134328358	20.2985074626866	39.1044776119403	28.0597014925373
BL0904	238	2873	0.101868595539482	2807	0.977027497389488	66	0.0229725026105117	0.598743035981475	-0.562533878787879	0.561971554040768	0.539173236407208	2.87363911488425	9	24.1428571428571	0.286317058468957	0.136416486645394	0.410096022415501	0.250589304235711	200.298319327731	25.4486599373477	0.056384596297751	0.000272617033590356	0.015610807282265	92.5355375483527	0.390445306111193	139	99	73	165	47	26	92	73	58.4033613445378	41.5966386554622	30.672268907563	69.327731092437	19.7478991596639	10.9243697478992	38.655462184874	30.672268907563
BL0905	205	1095	0.0523672883787661	1020	0.931506849315068	75	0.0684931506849315	0.587563152941176	-0.556568013333333	0.461145382561458	0.478522106231105	3.22285840123321	8	10.6829268292683	0.182926829268293	0.405282065811853	0.466292322381204	0.325728516313286	196.956097560976	53.4611872146119	0.0962314750783178	0.000269516299426739	0.0143433000064919	65.4978745644599	0.321068012570882	104	101	105	100	49	56	55	45	50.7317073170732	49.2682926829268	51.219512195122	48.780487804878	23.9024390243902	27.3170731707317	26.8292682926829	21.9512195121951
BL0906	293	2141	0.0500490906540745	2040	0.952825782344699	101	0.0471742176553013	0.585942076470588	-0.55210896039604	0.491960589784817	0.484451619338469	3.31803551033122	10	14.6143344709898	0.175978306606199	0.238386215432283	0.566431716787241	0.295944968254664	304.778156996587	59.7029425502102	0.0878792239966156	0.000179376500235483	0.0115918329896314	94.9157240370551	0.32505384944197	166	127	106	187	50	56	116	71	56.6552901023891	43.3447098976109	36.1774744027304	63.8225255972696	17.0648464163823	19.1126279863481	39.5904436860068	24.2320819112628
BL0907	260	1810	0.0537570537570538	1757	0.970718232044199	53	0.0292817679558011	0.581859946499715	-0.536067830188679	0.425010216591745	0.478693658999656	3.07966627983565	8	13.9230769230769	0.197208197208197	0.23072504219005	0.530880837893501	0.242880179415616	255.023076923077	54.2480662983425	0.0940259434883603	0.000376309715858925	0.0258339934539096	93.1295604395604	0.359573592430735	163	97	97	163	58	39	105	58	62.6923076923077	37.3076923076923	37.3076923076923	62.6923076923077	22.3076923076923	15	40.3846153846154	22.3076923076923
BL0908	306	2104	0.0450873245473053	2058	0.978136882129278	46	0.0218631178707224	0.579288187560739	-0.545320826086957	0.416021391565929	0.48042827326602	3.17912274096386	8	13.7516339869281	0.174584806600236	0.269837850774846	0.57325501076001	0.215374970180792	302.627450980392	64.2110266159696	0.0928313251879957	0.00018387111203646	0.0121089668264146	102.114153439153	0.334800503079192	180	126	138	168	73	65	107	61	58.8235294117647	41.1764705882353	45.0980392156863	54.9019607843137	23.8562091503268	21.2418300653595	34.9673202614379	19.9346405228758
BL0909	257	1717	0.0521947957198444	1665	0.969714618520676	52	0.0302853814793244	0.579296805405405	-0.551873423076923	0.409708373413415	0.470690516460431	3.04325259515571	7	13.3618677042802	0.182180204280156	0.304461261954797	0.495576321171512	0.239142163498984	243.552529182879	54.296447291788	0.0636671808048935	0.000316011265541641	0.0186563844453301	91.2186770428016	0.356322957198444	125	132	130	127	56	74	69	58	48.6381322957198	51.3618677042802	50.5836575875486	49.4163424124514	21.7898832684825	28.7937743190661	26.8482490272374	22.568093385214
BL0910	309	2150	0.0451813558609675	2059	0.957674418604651	91	0.0423255813953488	0.577162274405051	-0.549105417582418	0.432878638194392	0.488334995579204	3.10649727935073	7	13.915857605178	0.133390072710461	0.27145539492038	0.541342860004963	0.202682756838512	295.673139158576	62.6674418604651	0.0814652581369306	0.000182828291539753	0.0107533246328601	104.249776544922	0.338473300470527	160	149	135	174	63	72	97	77	51.7799352750809	48.2200647249191	43.6893203883495	56.3106796116505	20.3883495145631	23.3009708737864	31.3915857605178	24.9190938511327
BL0911	443	8401	0.0858094236131681	8277	0.985239852398524	124	0.014760147601476	0.606774556361	-0.554738427419355	0.627738982807119	0.568531321473301	2.93742716173091	8	37.9277652370203	0.242244875029366	0.131063271720955	0.290310802312739	0.392889636835973	401.537246049661	32.1026068325199	0.0555807403471079	0.000130129410143043	0.0100172103964351	170.466924647963	0.385671775221636	248	195	195	248	87	108	161	87	55.9819413092551	44.0180586907449	44.0180586907449	55.9819413092551	19.6388261851016	24.3792325056433	36.3431151241535	19.6388261851016
BL0912	465	13108	0.121505376344086	12981	0.990311260299054	127	0.00968873970094599	0.611733917879978	-0.559038188976378	0.632917620367698	0.61461885303074	2.68438579654511	7	56.3784946236559	0.307373934000742	0.110813639511455	0.268569563949276	0.23530328919037	377.447311827957	21.3391058895331	0.0423376383242141	0.000199458814666868	0.0178011938983171	203.311746031746	0.438171866447728	260	205	177	288	82	95	178	110	55.9139784946236	44.0860215053763	38.0645161290323	61.9354838709677	17.6344086021505	20.4301075268817	38.2795698924731	23.6559139784946
BL1001	428	13355	0.146151152356147	13270	0.993635342568326	85	0.00636465743167353	0.613031989902035	-0.560479388235294	0.630492423177749	0.635256633962985	2.55333991142523	9	62.4065420560748	0.336284444833549	0.102696632617892	0.243587418158952	0.129380917704384	316.322429906542	16.6637214526395	0.0357907346149747	0.000183366257821039	0.0135383220633167	197.293537679869	0.462045755690561	255	173	188	240	88	100	167	73	59.5794392523364	40.4205607476636	43.9252336448598	56.0747663551402	20.5607476635514	23.3644859813084	39.018691588785	17.0560747663551
BL1002	404	13587	0.16690415939857	13475	0.991756826378156	112	0.00824317362184441	0.611222304935065	-0.564194258928571	0.629044168368925	0.646090045330614	2.30692714859232	7	67.2623762376238	0.344262093703167	0.0976640012836627	0.258919311407707	0.116974020154514	253.019801980198	13.2798999043203	0.0412531665438261	0.000237298658585693	0.0169074927946689	200.367927864215	0.497190888000533	224	180	152	252	78	74	146	106	55.4455445544555	44.5544554455446	37.6237623762376	62.3762376237624	19.3069306930693	18.3168316831683	36.1386138613861	26.2376237623762
BL1003	385	11737	0.158779761904762	11632	0.991053932009883	105	0.00894606799011672	0.611707999656121	-0.561742571428571	0.643694690764175	0.620514670793844	2.49079091485559	8	60.9714285714286	0.328199404761905	0.0990074416436317	0.257427168618732	0.151454286415815	268.683116883117	14.7253131123797	0.0211818821418184	0.000175235909028018	0.0112485433996947	179.400074211503	0.467187693259122	220	165	132	253	60	72	160	93	57.1428571428571	42.8571428571429	34.2857142857143	65.7142857142857	15.5844155844156	18.7012987012987	41.5584415584416	24.1558441558442
BL1004	269	2452	0.0680241913111025	2350	0.958401305057096	102	0.0415986949429038	0.581860180851064	-0.559466284313725	0.499887078561058	0.493372997535436	3.15628445424476	11	18.2304832713755	0.237945957942629	0.212209398423488	0.478977136607468	0.243623500666238	261.736059479554	42.0305872756933	0.0795902530074458	0.000222418826104823	0.0141627066999013	95.2623100361019	0.355456380731723	136	133	110	159	47	63	89	70	50.5576208178439	49.4423791821561	40.8921933085502	59.1078066914498	17.4721189591078	23.4200743494424	33.0855018587361	26.0223048327138
BL1005	361	3051	0.0469529085872576	2930	0.960340871845297	121	0.0396591281547034	0.588306753242321	-0.557614181818182	0.522927389128992	0.489680564245941	3.40677223719677	11	16.9030470914127	0.197491535857187	0.209148299851163	0.391230223677032	0.391483599912626	395.750692520776	66.2818747951491	0.0929465600267723	0.000138068133984561	0.0104406597491938	115.910649630456	0.321974026751266	236	125	156	205	102	54	134	71	65.3739612188366	34.6260387811634	43.213296398892	56.786703601108	28.2548476454294	14.9584487534626	37.1191135734072	19.6675900277008
BL1006	369	2733	0.0402527394839166	2610	0.954994511525796	123	0.0450054884742042	0.584123364367816	-0.555541268292683	0.477852481708523	0.475068219764155	3.48672004687042	12	14.8130081300813	0.147247260516083	0.273802195277021	0.529749261311721	0.270324395435862	414.089430894309	78.3918770581778	0.0902564216063771	0.000121487076565899	0.00893872253217442	114.585200045363	0.311372826210225	234	135	166	203	100	66	134	69	63.4146341463415	36.5853658536585	44.9864498644986	55.0135501355014	27.10027100271	17.8861788617886	36.3143631436314	18.6991869918699
BL1007	314	1966	0.0400073258582446	1890	0.961342828077314	76	0.0386571719226857	0.581911456613757	-0.539543736842105	0.417987347551034	0.460998664972195	3.4050813095803	10	12.5222929936306	0.161270629413321	0.322867183778391	0.572484167587903	0.269216390728061	355.140127388535	80.3051881993896	0.0846581239294876	0.000252559347524569	0.0195294789060728	102.142766151046	0.326334716137528	203	111	115	199	86	29	117	82	64.6496815286624	35.3503184713376	36.624203821656	63.3757961783439	27.3885350318471	9.23566878980892	37.2611464968153	26.1146496815287
BL1008	278	1759	0.0456847518375192	1711	0.972711768050028	48	0.0272882319499716	0.57959432554062	-0.555079854166667	0.413931371289037	0.450099955935938	3.29333705824836	10	12.6546762589928	0.167311638054178	0.297935679155457	0.496038493822342	0.204618936481	295.287769784173	67.0181921546333	0.077438544903436	0.000264493189942418	0.0172270003297505	92.524808724449	0.334024580232668	209	69	126	152	93	33	116	36	75.1798561151079	24.8201438848921	45.3237410071942	54.6762589928058	33.4532374100719	11.8705035971223	41.726618705036	12.9496402877698
BL1009	255	1723	0.0532036436621893	1654	0.959953569355775	69	0.0400464306442252	0.581906178355502	-0.556860057971014	0.420427171992934	0.484215111277281	3.13733174853031	9	13.5137254901961	0.147583757912614	0.29810105358159	0.472362578471903	0.167510477837114	260.913725490196	56.6813697040046	0.0657251615193013	0.00047937989200067	0.0348840741985074	91.4527575474634	0.360050226564817	198	57	89	166	82	7	116	50	77.6470588235294	22.3529411764706	34.9019607843137	65.0980392156863	32.156862745098	2.74509803921569	45.4901960784314	19.6078431372549
BL1010	362	3339	0.0511011462940573	3226	0.966157532195268	113	0.033842467804732	0.586474179479231	-0.549664088495575	0.495931593159316	0.496531975184575	3.22638486559966	10	18.4475138121547	0.148344837085444	0.2273359519856	0.384035759897829	0.336226383872306	380.041436464088	59.7088948787062	0.0609313740256407	0.000205213827825941	0.0147662192644983	125.279588704727	0.347034871758246	260	102	145	217	124	21	136	81	71.8232044198895	28.1767955801105	40.0552486187845	59.9447513812155	34.2541436464088	5.80110497237569	37.5690607734807	22.3756906077348
BL1011	528	12700	0.0912828474498304	12559	0.988897637795276	141	0.0111023622047244	0.6108640770762	-0.557965028368794	0.630229642854749	0.582711771710369	2.94274511602311	9	48.1060606060606	0.263555862227589	0.107993541375011	0.259971447717274	0.332039674745547	481.403409090909	30.3162992125984	0.062705500712233	9.76583561977072e-05	0.00837899095130647	206.043093133718	0.390973611259427	342	186	197	331	138	59	204	127	64.7727272727273	35.2272727272727	37.3106060606061	62.6893939393939	26.1363636363636	11.1742424242424	38.6363636363636	24.0530303030303
BL1012	467	12988	0.119362932056502	12878	0.991530643671081	110	0.008469356328919	0.614199272169592	-0.555965027272727	0.641163861855886	0.601724942996987	2.78522570518004	9	55.6231263383298	0.294800158072254	0.0967265852739514	0.224217979194531	0.257888297649719	401.82869379015	22.5414998460117	0.0704838758329898	0.000196925807626129	0.0189146306022047	200.186939600965	0.429585707298209	328	139	167	300	127	40	201	99	70.2355460385439	29.7644539614561	35.7601713062098	64.2398286937901	27.1948608137045	8.56531049250535	43.0406852248394	21.1991434689507
BL1101	447	13502	0.135452092174035	13395	0.992075248111391	107	0.0079247518886091	0.613317057110862	-0.557134308411215	0.636844352399236	0.620919387418842	2.58473157917037	10	60.4116331096197	0.31073624863314	0.0957318666650712	0.226038079827133	0.192747386350632	334.686800894855	18.0720633980151	0.0385201256022145	0.000150458315342073	0.0109156595904126	200.326167394624	0.449161810301847	300	147	164	283	112	52	188	95	67.1140939597315	32.8859060402685	36.6890380313199	63.3109619686801	25.0559284116331	11.6331096196868	42.0581655480984	21.2527964205817
BL1102	481	14374	0.1245148995149	14237	0.9904689021845	137	0.00953109781550021	0.609465238182201	-0.559405102189781	0.620325290692826	0.620738624167187	2.65130025803854	9	59.7671517671518	0.319235100485101	0.103257681783698	0.263901777412643	0.169357506935198	375.185031185031	20.1579240294977	0.0332009434113981	0.000130233831548721	0.0100660118647521	210.692588192588	0.438942892067892	287	194	186	295	110	76	177	118	59.6673596673597	40.3326403326403	38.6694386694387	61.3305613305613	22.8690228690229	15.8004158004158	36.7983367983368	24.5322245322245
BL1103	452	12926	0.126817495045425	12790	0.989478570323379	136	0.0105214296766208	0.609695046207975	-0.558361536764706	0.633473317274531	0.602683801403332	2.82695247835852	13	57.1946902654867	0.314424190098699	0.0944261594042045	0.255820546279525	0.168836205568563	383.340707964602	20.7419928825623	0.0546309297040643	0.000114401657467797	0.00883306932036942	190.958550311537	0.423411419759506	269	183	179	273	103	76	166	107	59.5132743362832	40.4867256637168	39.6017699115044	60.3982300884956	22.787610619469	16.8141592920354	36.7256637168142	23.6725663716814
BL1104	398	5364	0.0678961558421832	5233	0.975577926920209	131	0.0244220730797912	0.595333013758838	-0.560152	0.561725774707676	0.514092957772556	3.2096191819464	10	26.9547738693467	0.234370846676708	0.150965660961581	0.358292287197817	0.30929315053283	393.623115577889	42.423937360179	0.0769096266948174	9.94658384959156e-05	0.00790582494632996	137.284136954614	0.345803871422202	247	151	167	231	99	68	148	83	62.0603015075377	37.9396984924623	41.9597989949749	58.0402010050251	24.8743718592965	17.0854271356784	37.1859296482412	20.8542713567839
BL1105	371	3026	0.0440882931448969	2901	0.958691341705221	125	0.0413086582947786	0.584604447776629	-0.5590236	0.465050247248365	0.471757590579566	3.36787540313065	10	16.3126684636119	0.155911706855103	0.207549280591087	0.512969003218639	0.240738532330714	405.698113207547	70.7465300727032	0.0935411812338073	0.000151014920515322	0.011013241494032	120.940210927138	0.326865434938211	219	152	149	222	91	58	128	94	59.0296495956873	40.9703504043127	40.1617250673854	59.8382749326146	24.5283018867925	15.633423180593	34.5013477088949	25.3369272237197
BL1106	362	2675	0.0409390734760717	2555	0.955140186915888	120	0.0448598130841121	0.58620177221135	-0.55667175	0.471519651571601	0.471536372153448	3.44703123691483	12	14.7790055248619	0.139116328185978	0.258578724010373	0.609573563235745	0.260207588540665	403.591160220994	76.9364485981309	0.0941287019802568	0.000137427994919846	0.00999732225315875	114.032124122041	0.315878460171859	230	132	147	215	90	57	140	75	63.5359116022099	36.4640883977901	40.6077348066298	59.3922651933702	24.8618784530387	15.7458563535912	38.6740331491713	20.7182320441989
BL1107	360	2397	0.0370937790157846	2325	0.969962453066333	72	0.0300375469336671	0.577532268387097	-0.539478111111111	0.409956895133428	0.467128173000017	3.40464911852322	10	13.3166666666667	0.155106778087279	0.325053420080959	0.562261967825578	0.236235434330727	410.333333333333	87.2553191489362	0.103552586772101	0.000220762602474647	0.0188989689794361	117.20876984127	0.32648682407039	199	161	161	199	85	76	114	85	55.2777777777778	44.7222222222222	44.7222222222222	55.2777777777778	23.6111111111111	21.1111111111111	31.6666666666667	23.6111111111111
BL1108	323	2263	0.0435167201892198	2188	0.966858152894388	75	0.033141847105612	0.578932365630713	-0.546987946666667	0.414740537346634	0.477094095755628	3.23683193294407	9	14.0123839009288	0.167663404034383	0.273574419562863	0.540348409078853	0.244114153716217	340.393188854489	70.3049049933716	0.0829841602706613	0.00024881966924062	0.0184370351288835	109.823745638606	0.34106753303915	196	127	136	187	87	49	109	78	60.6811145510836	39.3188854489164	42.1052631578947	57.8947368421053	26.9349845201238	15.1702786377709	33.7461300309598	24.1486068111455
BL1109	365	2471	0.0371970495258167	2371	0.959530554431404	100	0.0404694455685957	0.576460576128216	-0.54810679	0.399429270281288	0.46005663170982	3.30212724873685	9	13.5397260273973	0.141374379045612	0.2847980358847	0.517933255373944	0.232148449762375	391.967123287671	83.048968029138	0.0673991792347203	0.00017499057345949	0.0127400587884608	119.519225918678	0.32834952175461	202	163	165	200	91	74	111	89	55.3424657534247	44.6575342465753	45.2054794520548	54.7945205479452	24.9315068493151	20.2739726027397	30.4109589041096	24.3835616438356
BL1110	451	4017	0.0395861049519586	3903	0.971620612397311	114	0.0283793876026886	0.5800269902639	-0.551063570175439	0.450893481670189	0.479819275328221	3.32281051582096	10	17.8137472283814	0.12930278393693	0.254327221646041	0.481426762346982	0.235535011424465	490.751662971175	78.8185212845407	0.0806405918477305	0.000125110190981261	0.00948282666420465	148.519857107662	0.330044126905916	256	195	220	231	122	98	134	97	56.7627494456763	43.2372505543237	48.780487804878	51.219512195122	27.0509977827051	21.7294900221729	29.7117516629712	21.5077605321508
BL1111	533	10883	0.0767608514720196	10742	0.987044013599191	141	0.0129559864008086	0.603848110314653	-0.557417205673759	0.608433805557672	0.56508830261469	2.98164158559785	8	40.8367729831144	0.250306817700913	0.116040668552453	0.286319015270929	0.32682628797497	480.776735459662	35.4284664155104	0.0636809490563688	6.69394546631423e-05	0.00575464569622141	196.037465380148	0.368491476278474	333	200	212	321	132	80	201	120	62.4765478424015	37.5234521575985	39.7748592870544	60.2251407129456	24.765478424015	15.0093808630394	37.7110694183865	22.5140712945591
BL1112	530	14042	0.100167635624354	13905	0.990243555049138	137	0.0097564449508617	0.609390620496224	-0.558256153284671	0.617055821624003	0.605469006242742	2.83432572289018	9	52.988679245283	0.289246353033491	0.108436774545504	0.261381703498336	0.246960576256771	452.798113207547	26.4073493804301	0.066469554779212	8.81169934491145e-05	0.00724849590422959	213.017469302186	0.402679526091089	323	207	211	319	126	85	197	122	60.9433962264151	39.0566037735849	39.811320754717	60.188679245283	23.7735849056604	16.0377358490566	37.1698113207547	23.0188679245283
BL1201	542	15083	0.102877683120639	14940	0.99051912749453	143	0.00948087250546973	0.609053241164659	-0.55672141958042	0.617187440065669	0.605846957860338	2.90220246228345	10	55.6568265682657	0.301928231851635	0.110613911324501	0.275166422858027	0.209434333117898	495.734317343173	27.178876881257	0.0484877386848752	0.000141499089181768	0.0142483938413818	222.883509049376	0.411984305082026	292	250	224	318	107	117	185	133	53.8745387453875	46.1254612546125	41.3284132841328	58.6715867158672	19.7416974169742	21.5867158671587	34.1328413284133	24.5387453874539
BL1202	503	14617	0.115775466721583	14484	0.99090100567832	133	0.00909899432168024	0.608764150027617	-0.559454676691729	0.621043990595002	0.613180532455481	2.71810967964523	9	58.1192842942346	0.316495449613079	0.103039010887858	0.265113057624758	0.167439587338821	405.914512922465	22.09837860026	0.0337034607991995	0.000109673848516744	0.00864550760562175	214.094793145887	0.426483651685033	283	220	205	298	104	101	179	119	56.2624254473161	43.7375745526839	40.7554671968191	59.2445328031809	20.675944333996	20.0795228628231	35.5864811133201	23.6580516898608
BL1203	309	7426	0.15605430168537	7362	0.99138163210342	64	0.00861836789657958	0.620055160010867	-0.566836328125	0.656317865565417	0.627793298308125	2.64366190860939	11	48.0647249190938	0.304984659353591	0.101497645974689	0.192944619393818	0.205320487728096	237.006472491909	15.8619714516563	0.0619945618702969	0.000250824218305353	0.0161131788931251	139.966864670748	0.454437872307624	253	56	95	214	88	7	165	49	81.8770226537217	18.1229773462783	30.7443365695793	69.2556634304207	28.4789644012945	2.26537216828479	53.3980582524272	15.8576051779935
BL1204	332	4260	0.0775306664725367	4130	0.969483568075117	130	0.0305164319248826	0.597365201210654	-0.558167115384615	0.565224904744242	0.534191818981092	3.13396546561533	9	25.6626506024096	0.233647581261602	0.143294077117523	0.351180421172453	0.325744922200061	321.990963855422	36.8535211267606	0.0648626582159086	0.000160618205671278	0.0114532693502968	119.625568942436	0.361406552696182	212	120	116	216	84	32	128	88	63.855421686747	36.144578313253	34.9397590361446	65.0602409638554	25.3012048192771	9.63855421686747	38.5542168674699	26.5060240963855
BL1205	295	2157	0.04974057419578	2047	0.94900324524803	110	0.0509967547519703	0.586892735222276	-0.560427027272727	0.461591164907587	0.473946065979632	3.38918878579069	10	14.6237288135593	0.198558745532111	0.248297061907096	0.419839215844318	0.319869076274246	325.569491525424	63.1627260083449	0.102045910731964	0.0002299903944212	0.0161994161186639	97.086384180791	0.330225796533303	167	128	111	184	69	42	98	86	56.6101694915254	43.3898305084746	37.6271186440678	62.3728813559322	23.3898305084746	14.2372881355932	33.2203389830508	29.1525423728814
BL1206	291	1996	0.0473041829600664	1889	0.946392785571142	107	0.0536072144288577	0.586832900476443	-0.556099859813084	0.45516042946689	0.485708858131068	3.39936416622512	12	13.7182130584192	0.149247541177865	0.237759424784551	0.585548062143984	0.21928548460114	326.783505154639	67.498496993988	0.0913685096531495	0.000272414394510228	0.0189265351015289	96.3067411969474	0.332092211023956	192	99	92	199	69	23	123	76	65.979381443299	34.020618556701	31.6151202749141	68.3848797250859	23.7113402061856	7.90378006872852	42.2680412371134	26.1168384879725
BL1207	285	1834	0.0453175191499876	1758	0.95856052344602	76	0.0414394765539804	0.581864845278726	-0.541540328947368	0.40875107513839	0.462287839822237	3.33377606255012	10	12.8701754385965	0.194119100568322	0.253713123092574	0.525640242697695	0.267102224617516	326.761403508772	72.5359869138495	0.0940165805424215	0.000668069681345044	0.0975602650559463	99.3924338624339	0.349973358670542	147	138	105	180	48	57	99	81	51.5789473684211	48.4210526315789	36.8421052631579	63.1578947368421	16.8421052631579	20	34.7368421052632	28.4210526315789
BL1208	220	1516	0.0629306766293068	1485	0.979551451187335	31	0.0204485488126649	0.580446904377104	-0.548056129032258	0.428993572853308	0.472716924045439	2.98863736070896	7	13.7818181818182	0.224740556247406	0.256629514880833	0.445402840892852	0.198365551928063	206.040909090909	44.9360158311346	0.0802195045373831	0.000499910301166611	0.0321175449143	81.8860606060606	0.37390895253909	86	134	95	125	32	63	54	71	39.0909090909091	60.9090909090909	43.1818181818182	56.8181818181818	14.5454545454545	28.6363636363636	24.5454545454545	32.2727272727273
BL1209	275	1859	0.0493430656934307	1805	0.970952124798279	54	0.0290478752017214	0.579481557894737	-0.548420907407407	0.444628099173554	0.501481138854673	3.2906770164266	8	13.52	0.173284671532847	0.253027845571093	0.433380320108404	0.208828265327598	304.76	64.7638515330823	0.068287248695542	0.000499452082684141	0.0464604302624703	95.751619047619	0.349458463677442	89	186	122	153	33	89	56	97	32.3636363636364	67.6363636363636	44.3636363636364	55.6363636363636	12	32.3636363636364	20.3636363636364	35.2727272727273
BL1210	299	2449	0.0549707077282216	2367	0.966516945692119	82	0.0334830543078808	0.584818514152936	-0.556019719512195	0.469673496828505	0.505556707912383	3.17425960122484	7	16.38127090301	0.143015869452986	0.197999448794644	0.387888071289251	0.15222071454344	311.09364548495	55.4503879134341	0.0887490669066472	0.000361703990430474	0.0282292427831227	106.454260232521	0.357229061182957	90	209	118	181	25	93	65	116	30.1003344481605	69.8996655518395	39.4648829431438	60.5351170568562	8.36120401337793	31.1036789297659	21.7391304347826	38.7959866220736
BL1211	532	12339	0.0873582260736587	12207	0.989302212496961	132	0.0106977875030391	0.608221371426231	-0.552315886363636	0.628550959061093	0.589604477426954	2.94585005215511	8	46.3872180451128	0.266690738144797	0.1131269897716	0.285352692063855	0.339596277379599	480.387218045113	31.3562687413891	0.0587420073956813	8.31989614693535e-05	0.00694310372087263	203.474118331543	0.383190430002906	289	243	209	323	114	95	175	148	54.3233082706767	45.6766917293233	39.2857142857143	60.7142857142857	21.4285714285714	17.8571428571429	32.8947368421053	27.8195488721804
BL1212	491	13789	0.114626543081591	13661	0.990717238378418	128	0.00928276162158242	0.610178222384891	-0.55765209375	0.62624547294368	0.618746173935388	2.75163005661172	7	56.1670061099796	0.309863252836776	0.0967075225907485	0.26194461955571	0.244075158203973	415.279022403259	23.2293132206832	0.0479039887408996	0.000187909929822265	0.0182579785681739	210.876200174571	0.430359592193002	269	222	193	298	104	89	165	133	54.786150712831	45.213849287169	39.3075356415479	60.6924643584521	21.1812627291242	18.1262729124236	33.6048879837067	27.0875763747454
BL1301	331	6668	0.12209100064085	6574	0.985902819436113	94	0.0140971805638872	0.608517528901734	-0.555409553191489	0.639823068109105	0.627722567111137	2.74066996617684	8	40.2900302114804	0.302151423601575	0.106079839672894	0.230646908046975	0.261928968831168	275.199395770393	21.5089982003599	0.0571402873573145	0.00030719379318365	0.0223020897477143	142.571723493023	0.432035525736432	145	186	136	195	81	55	64	131	43.8066465256798	56.1933534743202	41.0876132930514	58.9123867069486	24.4712990936556	16.6163141993958	19.3353474320242	39.5770392749245
BL1302	375	8682	0.123807486631016	8576	0.987790831605621	106	0.0122091683943792	0.606532353194963	-0.561826481132075	0.619712333050431	0.62151026665514	2.71939635912884	9	46.304	0.314695187165775	0.0852484218702246	0.245085208429002	0.189839539399778	318.106666666667	21.7310527528219	0.0436204781117024	0.000575625171601753	0.085280191836158	168.002366137566	0.449204187533599	182	193	153	222	78	75	104	118	48.5333333333333	51.4666666666667	40.8	59.2	20.8	20	27.7333333333333	31.4666666666667
